source,frame_idx,flip_time,ifi,event_marker
sub-003\trial_summary\pair_083\frame_log.csv,126,1042.113574,0.11980199999993602,
sub-003\trial_summary\pair_084\frame_log.csv,52,779.986761,0.09340799999995397,
sub-003\trial_summary\pair_084\frame_log.csv,83,780.565983,0.08931799999993473,
sub-003\trial_summary\pair_084\frame_log.csv,124,781.32169,0.09460699999999633,
sub-003\trial_summary\pair_084\frame_log.csv,148,781.81009,0.11673899999993864,
sub-003\trial_summary\pair_085\frame_log.csv,41,1215.617354,0.07412299999987226,
sub-003\trial_summary\pair_085\frame_log.csv,72,1216.188727,0.07889499999987493,
sub-003\trial_summary\pair_085\frame_log.csv,104,1216.741351,0.04810699999984536,
sub-003\trial_summary\pair_085\frame_log.csv,147,1217.476129,0.0495699999999033,
sub-003\trial_summary\pair_086\frame_log.csv,41,390.051208,0.0742569999999887,
sub-003\trial_summary\pair_086\frame_log.csv,96,391.015153,0.07164000000000215,
sub-003\trial_summary\pair_086\frame_log.csv,130,391.660465,0.10026899999996886,
sub-003\trial_summary\pair_086\frame_log.csv,151,392.07292,0.07940400000001091,
sub-003\trial_summary\pair_087\frame_log.csv,41,618.872623,0.07920899999999165,
sub-003\trial_summary\pair_087\frame_log.csv,72,619.430991,0.07088499999997566,
sub-003\trial_summary\pair_087\frame_log.csv,98,619.929921,0.08644800000001851,
sub-003\trial_summary\pair_087\frame_log.csv,124,620.402735,0.05931799999996201,
sub-003\trial_summary\pair_088\frame_log.csv,42,279.212262,0.06865099999998847,
sub-003\trial_summary\pair_088\frame_log.csv,77,279.831251,0.054377999999985605,
sub-003\trial_summary\pair_088\frame_log.csv,113,280.502647,0.09247400000003836,
sub-003\trial_summary\pair_088\frame_log.csv,142,281.035758,0.07547099999999318,
